,,2/15/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026,2/22/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026
11. Guano,"5,000-6,000'",0,14,0,0.2,5.1,"17,531","1,512.90",0.0 ( 1 ),0.4 ( 1 ),0.2
11. Guano,"6,000-7,000'",1,13,0.1,0.6,11.6,"17,151",525.7,NA,NA,0.6
11. Guano,"7,000-8,000'",36,61,3.2,6.3,81.3,"8,219",24.3,NA,NA,2.1
12. Harney-Malheur Lakes,"5,000-6,000'",4,28,0.1,1.4,19.2,"18,657",254.2,NA,NA,0.4
12. Harney-Malheur Lakes,"6,000-7,000'",6,56,0.4,4.6,75.6,"6,494",26.4,NA,NA,1.2
13. John Day,"5,000-6,000'",5,11,0.3,0.7,11,"43,862","1,202.60",2.1 ( 3 ),2.5 ( 3 ),1.7
13. John Day,"6,000-7,000'",34,45,3.1,4.3,43.4,"57,091",247.5,NA,NA,2.8
13. John Day,"7,000-8,000'",74,84,9.5,11.1,82.5,"31,450",53,NA,NA,4.9
13. John Day,"8,000-9,000'",85,94,10.8,12.4,67.9,"1,086",1.6,NA,NA,6.8
14. Kootenai,"4,000-5,000'",43,47,1,1.2,13.3,"57,510",880.8,4.9 ( 2 ),6.2 ( 2 ),5
14. Kootenai,"5,000-6,000'",99,105,4.3,4.9,38.8,"161,227",611.9,7.6 ( 3 ),18.0 ( 3 ),12.3
14. Kootenai,"6,000-7,000'",171,185,10.5,11.8,73.9,"107,917",172.1,26.1 ( 1 ),28.1 ( 1 ),24.3
14. Kootenai,">7,000'",181,200,15.5,17.1,94.9,"6,421",7,NA,NA,31
15. Lake County-Goose Lake,"5,000-6,000'",3,9,0.1,0.4,8.1,"53,216","2,708.10",0.1 ( 1 ),1.1 ( 1 ),0.7
15. Lake County-Goose Lake,"6,000-7,000'",24,35,1.9,3.2,41.9,"136,045",801.6,NA,NA,1.9
15. Lake County-Goose Lake,"7,000-8,000'",47,60,5.5,7.7,77.7,"45,605",111.4,8.2 ( 1 ),10.5 ( 1 ),5.2
15. Lake County-Goose Lake,"8,000-9,000'",54,68,8.3,11,91.2,"1,469",2.5,NA,NA,7.4
16. Little Humboldt,"6,000-7,000'",1,5,0.1,0.3,5.8,"5,435",326.8,0.9 ( 1 ),2.6 ( 2 ),0.9
16. Little Humboldt,"7,000-8,000'",23,34,2,3.4,40.6,"15,145",84.7,NA,NA,1.9
16. Little Humboldt,"8,000-9,000'",49,57,5.6,7.3,77.9,"3,406",8.8,4.0 ( 1 ),4.9 ( 1 ),2.6
16. Little Humboldt,"9,000-10,000'",62,73,7.8,9.6,65.4,247,0.5,NA,NA,3.4
17. Lower Clark Fork,"5,000-6,000'",101,125,4.3,5.6,50.5,"325,125","1,098.30",23.0 ( 1 ),26.0 ( 1 ),10.7
17. Lower Clark Fork,"6,000-7,000'",156,179,9.5,11,82.7,"204,027",348.7,27.8 ( 1 ),29.9 ( 1 ),17.8
17. Lower Clark Fork,"7,000-8,000'",204,222,14.3,15.5,94.2,"22,451",27.1,25.9 ( 1 ),27.5 ( 1 ),26.8
17. Lower Clark Fork,"8,000-9,000'",248,251,15.2,16,94.5,495,0.6,NA,NA,30.4
18. Lower Humboldt,"6,000-7,000'",1,3,0,0.1,2.7,"1,254",207.6,0.0 ( 1 ),1.1 ( 1 ),0.5
18. Lower Humboldt,"7,000-8,000'",5,12,0.2,0.8,12.5,"2,010",48.6,NA,NA,0.8
18. Lower Humboldt,"8,000-9,000'",22,33,1.7,3.1,40.1,"2,646",15.9,NA,NA,1.1
18. Lower Humboldt,"9,000-10,000'",66,74,7.1,9,77.8,232,0.5,NA,NA,1.2
19. Lower Pend Oreille,"5,000-6,000'",91,104,5.4,6.3,51.9,"36,832",109.3,10.8 ( 1 ),11.5 ( 1 ),14.6
19. Lower Pend Oreille,">6,000'",118,131,11.1,12.3,85,"15,872",24.1,NA,NA,20
20. Lower Snake-Asotin,"3,000-4,000'",2,82,0,1,30.8,"10,387",192.5,0.3 ( 1 ),0.2 ( 1 ),0.4
20. Lower Snake-Asotin,"4,000-5,000'",29,67,1.2,3.4,63.5,"18,287",102.1,NA,NA,2.5
20. Lower Snake-Asotin,"5,000-6,000'",52,66,4.4,6.1,92.3,"12,174",37.5,NA,NA,7.5
20. Lower Snake-Asotin,"6,000-7,000'",64,65,7.4,8.1,99.9,712,1.6,NA,NA,14.8
21. Lower Snake-Tucannon,"4,000-5,000'",34,86,1.6,4.7,83.7,"16,160",64.2,NA,NA,4.6
21. Lower Snake-Tucannon,"5,000-6,000'",69,83,5.3,7,95.3,"15,569",41.8,NA,NA,9.8
21. Lower Snake-Tucannon,"6,000-7,000'",96,99,8.9,10,97.9,"1,238",2.3,NA,NA,16.2
22. Lower Yakima,"3,000-4,000'",2,3,0.1,0.1,2.5,"1,828",311.2,NA,NA,2.5
22. Lower Yakima,"4,000-5,000'",24,27,1.9,2.3,31.7,"15,811",127.1,3.9 ( 1 ),4.7 ( 1 ),4.4
22. Lower Yakima,"5,000-6,000'",44,47,4.7,5.5,65.3,"11,009",37.4,11.0 ( 1 ),11.8 ( 1 ),9.4
22. Lower Yakima,"6,000-7,000'",61,64,8.4,9,85.1,"4,501",9.4,NA,NA,13.7
23. Malheur,"5,000-6,000'",14,27,0.9,1.9,27.8,"85,584",857.7,2.8 ( 3 ),3.5 ( 3 ),1.7
23. Malheur,"6,000-7,000'",39,52,3.8,5.4,59.7,"30,217",104.2,NA,NA,5.1
23. Malheur,"7,000-8,000'",70,82,9.6,11.4,87.7,"16,655",27.3,NA,NA,6.6
24. Middle Humboldt,"6,000-7,000'",0,5,0,0.3,13.3,"7,433",473.7,NA,NA,0.7
24. Middle Humboldt,"7,000-8,000'",11,18,0.6,1.2,16.1,"9,180",145.7,NA,NA,1.4
24. Middle Humboldt,"8,000-9,000'",38,46,3,4.2,44.8,"2,927",13,NA,NA,2.3
24. Middle Humboldt,"9,000-10,000'",48,51,3.8,4.8,52.3,148,0.6,NA,NA,2.8
25. Northern Big Smoky Valley,"7,000-8,000'",3,4,0.1,0.3,15.8,"5,476",318.1,NA,NA,0.8
25. Northern Big Smoky Valley,"8,000-9,000'",20,25,1.1,1.8,37.1,"14,814",154.3,NA,NA,1.9
25. Northern Big Smoky Valley,"9,000-10,000'",46,50,3.5,4.6,70.5,"17,913",72.5,NA,NA,3.9
25. Northern Big Smoky Valley,"10,000-11,000'",58,63,5.1,6.5,78.9,"8,562",24.7,NA,NA,4.6
25. Northern Big Smoky Valley,"11,000-12,000'",66,64,5.5,6.5,76.9,"1,109",3.2,NA,NA,3.4
26. Northern Great Basin,"6,000-7,000'",1,11,0.1,0.5,12.7,"56,137","1,927.20",0.0 ( 1 ),0.9 ( 1 ),1.2
26. Northern Great Basin,"7,000-8,000'",21,32,1.5,2.7,37,"36,480",255.9,2.7 ( 1 ),3.6 ( 1 ),2.1
26. Northern Great Basin,"8,000-9,000'",53,63,5.6,7.3,74.6,"16,222",41.4,NA,NA,2.4
26. Northern Great Basin,"9,000-10,000'",40,64,4.5,8.1,59.5,167,0.4,NA,NA,4.2
27. Panhandle Basins,"3,000-4,000'",64,73,1.2,1.5,21.9,"56,241",706,0.8 ( 1 ),2.2 ( 1 ),3.4
27. Panhandle Basins,"4,000-5,000'",93,102,3.2,3.9,39,"104,881",508.9,21.5 ( 1 ),23.3 ( 1 ),10.3
27. Panhandle Basins,"5,000-6,000'",115,126,7.6,8.8,66.2,"161,521",345.4,NA,NA,18.5
27. Panhandle Basins,"6,000-7,000'",141,151,13.5,14.6,87.2,"64,129",82.3,22.0 ( 1 ),25.8 ( 1 ),25.4
27. Panhandle Basins,"7,000-8,000'",150,158,11.8,12.8,88.2,"1,389",2,NA,NA,23
28. Reese,"7,000-8,000'",4,6,0.1,0.4,9.3,"5,425",285.6,3.0 ( 1 ),5.2 ( 1 ),1
28. Reese,"8,000-9,000'",21,25,1.3,2,33.8,"16,462",152,3.2 ( 1 ),4.4 ( 1 ),1.7
28. Reese,"9,000-10,000'",44,47,3.5,4.7,69.4,"11,823",47,NA,NA,3.9
28. Reese,">10,000'",59,62,5.6,6.9,83.9,"4,488",12.3,NA,NA,5.1
29. Rock,"5,000-6,000'",0,2,0,0.1,6.4,"3,952",592.8,NA,NA,0.2
29. Rock,"6,000-7,000'",1,6,0,0.5,12.3,"5,258",210.5,NA,NA,0.4
29. Rock,"7,000-8,000'",18,25,1.5,2.4,26.4,"3,782",29.5,5.5 ( 1 ),7.3 ( 1 ),1.9
29. Rock,"8,000-9,000'",62,74,7.3,9.3,86.6,"1,347",2.7,NA,NA,6.5
30. Salmon Basin,"5,000-6,000'",41,51,1.9,2.4,34.1,"264,470","2,056.60",6.9 ( 1 ),8.6 ( 1 ),3.4
30. Salmon Basin,"6,000-7,000'",73,81,4.9,5.8,64.4,"1,096,233","3,572.20",12.6 ( 2 ),13.7 ( 2 ),8.2
30. Salmon Basin,"7,000-8,000'",89,98,7.9,9,82.8,"1,824,907","3,809.10",11.6 ( 2 ),12.2 ( 2 ),11.4
30. Salmon Basin,"8,000-9,000'",96,104,9.8,11,87.3,"1,133,111","1,935.60",12.7 ( 5 ),13.6 ( 5 ),12.1
30. Salmon Basin,"9,000-10,000'",103,109,11.9,13.1,84.8,"351,850",502.6,12.2 ( 1 ),12.9 ( 1 ),13.3
30. Salmon Basin,"10,000-11,000'",106,110,12.7,13.7,79.3,"52,198",71.3,NA,NA,10.6
30. Salmon Basin,"11,000-12,000'",103,104,13.1,13.9,72.7,"2,283",3.1,NA,NA,5.1
31. Silver,"5,000-6,000'",2,14,0.1,0.6,10.6,"15,124",440.7,NA,NA,0.4
31. Silver,"6,000-7,000'",24,54,2,5,68.1,950,3.6,NA,NA,1.6
32. Silvies,"4,000-5,000'",0,7,0,0.4,9.4,"14,916",714.7,NA,NA,0.1
32. Silvies,"5,000-6,000'",8,16,0.5,1.1,17.6,"33,029",569.1,0.0 ( 1 ),0.5 ( 1 ),0.9
32. Silvies,"6,000-7,000'",24,36,2,3.3,39.7,"5,621",31.9,3.6 ( 1 ),4.0 ( 1 ),3.2
32. Silvies,"7,000-8,000'",85,99,12.5,14.7,88.6,"1,359",1.7,NA,NA,6.8
33. Southern Snake Basins,"5,000-6,000'",0,12,0,0.4,11.3,"189,434","8,155.90",0.1 ( 1 ),0.4 ( 1 ),0.1
33. Southern Snake Basins,"6,000-7,000'",5,29,0.3,2,37.1,"349,682","3,288.10",0.7 ( 4 ),1.2 ( 5 ),0.6
33. Southern Snake Basins,"7,000-8,000'",33,51,2.8,4.9,65,"238,945",905.4,2.5 ( 3 ),3.3 ( 3 ),2.1
33. Southern Snake Basins,"8,000-9,000'",58,67,6.4,8.1,86,"73,094",168.8,8.0 ( 3 ),9.5 ( 3 ),6.4
33. Southern Snake Basins,"9,000-10,000'",70,81,9.1,11.2,87.8,"19,728",33.1,NA,NA,9.7
33. Southern Snake Basins,"10,000-11,000'",84,93,11,12.7,80.8,852,1.3,NA,NA,14.3
34. Spokane,"3,000-4,000'",33,63,0.6,1.2,24.9,"109,532","1,667.20",1.6 ( 1 ),2.0 ( 1 ),2.6
34. Spokane,"4,000-5,000'",84,110,2.6,3.6,43,"196,078","1,010.00",5.4 ( 5 ),6.7 ( 5 ),6.8
34. Spokane,"5,000-6,000'",140,180,6.5,8.6,74.6,"192,783",418,10.3 ( 2 ),12.2 ( 2 ),12.9
34. Spokane,"6,000-7,000'",181,218,11.3,13.6,93.5,"34,272",47.4,NA,NA,19.6
34. Spokane,"7,000-8,000'",213,215,13.8,14.3,100,148,0.2,NA,NA,25.4
35. St. Mary,"4,000-5,000'",8,15,0.4,0.8,11.4,"8,140",184.7,1.6 ( 1 ),2.6 ( 1 ),1.3
35. St. Mary,"5,000-6,000'",47,52,2.7,3.5,32.4,"38,862",210.7,NA,NA,5.9
35. St. Mary,"6,000-7,000'",139,134,8.8,9.8,64,"80,506",154.2,NA,NA,15.2
35. St. Mary,"7,000-8,000'",172,162,12.9,13.8,80.8,"72,143",98.3,NA,NA,13.3
35. St. Mary,">8,000'",203,185,14.5,15.1,84.2,"16,322",20.3,NA,NA,11.1
36. Truckee,"5,000-6,000'",40,71,0.5,1,18.1,"35,549",688.2,NA,NA,2.4
36. Truckee,"6,000-7,000'",49,81,3.4,5.7,51.7,"147,737",484.5,7.6 ( 5 ),12.4 ( 5 ),7.4
36. Truckee,"7,000-8,000'",52,80,6.7,11.2,74.4,"117,427",195.9,10.0 ( 1 ),14.7 ( 1 ),12.1
36. Truckee,"8,000-9,000'",59,85,10.2,16.5,85.8,"52,705",59.9,15.1 ( 3 ),20.6 ( 3 ),17.7
36. Truckee,"9,000-10,000'",65,89,12.3,19.9,85,"15,050",14.2,NA,NA,22.1
36. Truckee,"10,000-11,000'",69,93,12.6,20.7,93.8,959,0.9,NA,NA,22.8
37. Umatilla-Walla Walla-Willow,"3,000-4,000'",1,24,0,0.4,10,"20,867",892.5,0.0 ( 1 ),0.6 ( 1 ),0.5
37. Umatilla-Walla Walla-Willow,"4,000-5,000'",10,34,0.5,2,32.9,"50,149",472.7,3.0 ( 2 ),4.4 ( 2 ),1.8
37. Umatilla-Walla Walla-Willow,"5,000-6,000'",35,55,3.1,5.5,64.8,"20,105",69.1,7.3 ( 3 ),8.4 ( 3 ),6
38. Upper Humboldt,"5,000-6,000'",0,4,0,0.3,31.7,"35,710","2,395.90",NA,NA,0.3
38. Upper Humboldt,"6,000-7,000'",3,9,0.2,0.6,22.6,"65,925","1,944.70",0.7 ( 1 ),2.2 ( 1 ),0.6
38. Upper Humboldt,"7,000-8,000'",28,37,2.1,3.2,51.1,"75,498",436.8,2.5 ( 2 ),2.8 ( 2 ),2.2
38. Upper Humboldt,"8,000-9,000'",49,58,5,6.8,82,"54,897",150.5,4.0 ( 5 ),6.1 ( 5 ),4.7
38. Upper Humboldt,"9,000-10,000'",62,71,7.6,9.5,85.2,"44,359",87.2,NA,NA,5.8
38. Upper Humboldt,">10,000'",72,81,8.9,10.8,86.9,"12,058",20.8,NA,NA,6.7
39. Walker,"6,000-7,000'",4,6,0.1,0.2,35.6,"7,963",677,NA,NA,1.3
39. Walker,"7,000-8,000'",20,27,0.9,1.5,66.8,"51,059",618.8,7.0 ( 1 ),12.8 ( 1 ),3.2
39. Walker,"8,000-9,000'",43,54,3.1,4.6,84.1,"92,479",373.7,8.8 ( 2 ),12.6 ( 2 ),5.7
39. Walker,"9,000-10,000'",61,79,8.1,12.2,86.8,"121,668",186.6,14.7 ( 4 ),19.2 ( 4 ),14
39. Walker,"10,000-11,000'",65,82,10.6,15.9,84.6,"63,512",74.8,NA,NA,16.9
39. Walker,">11,000'",72,88,9.5,13.4,84.6,"8,575",12,NA,NA,12.2
40. West Central Basins,"4,000-5,000'",13,28,0.7,1.8,39.2,"153,026","1,578.50",0.9 ( 3 ),1.5 ( 3 ),1.6
40. West Central Basins,"5,000-6,000'",29,44,2.6,4.2,58.8,"386,455","1,710.20",6.2 ( 3 ),7.0 ( 3 ),4
40. West Central Basins,"6,000-7,000'",59,71,6.8,8.7,86.8,"583,530","1,262.20",13.2 ( 7 ),13.6 ( 8 ),9.6
40. West Central Basins,"7,000-8,000'",78,89,11.1,12.8,95.4,"557,650",814.3,16.4 ( 3 ),18.0 ( 3 ),15.8
40. West Central Basins,"8,000-9,000'",85,97,13.8,15.9,92.6,"249,333",293.5,NA,NA,19.4
40. West Central Basins,">9,000'",90,102,15.6,17.8,90.2,"41,258",43.4,NA,NA,21.6
